Timestamp,CAN_ID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513700079.301586,0316,8,16,245,89,140,144,165,80,239,R
1513703555.0711014,018F,8,34,50,93,74,169,122,47,153,R
1513701428.0285606,0260,8,53,200,125,22,185,144,116,86,R
1513701231.1246226,02A0,8,185,11,244,229,83,80,42,199,R
1513704423.4884698,0761,8,88,102,143,88,132,199,89,151,T
1513704690.49381,066A,8,219,199,248,193,130,89,186,93,T
1513704619.5923917,0000,8,0,0,0,0,0,0,0,0,T
1513704789.895798,0880,8,209,174,105,252,30,8,184,214,T
1513703868.4773695,018F,8,59,23,223,207,89,21,33,236,R
1513702422.648453,0260,8,80,47,135,178,38,160,229,158,R
1513702128.1425629,0260,8,25,89,217,21,101,6,195,99,R
1513700167.203344,0329,8,91,0,178,69,135,195,132,216,R
1513703617.0723414,018F,8,30,174,233,210,12,124,231,126,R
1513700412.3082461,0329,8,58,145,176,237,173,82,156,197,R
1513701361.0272205,0260,8,64,204,83,33,96,13,180,75,R
1513703047.2609453,018F,8,217,155,205,141,118,14,207,108,R
1513703971.9794395,018F,8,207,14,52,234,34,150,207,65,R
1513703235.9647193,018F,8,247,195,106,233,170,135,222,70,R
1513701089.4217885,0316,8,158,88,11,19,146,4,253,14,R
1513700833.1166623,0260,8,222,251,79,57,169,156,156,136,R
1513703840.5768116,018F,8,160,39,54,116,209,75,15,9,R
1513700764.9152982,0260,8,205,47,154,76,182,124,211,112,R
1513702117.2423449,0316,8,23,182,23,18,86,155,118,109,R
1513702391.047821,02A0,8,140,223,28,30,69,8,132,76,R
1513701991.7398348,0329,8,54,116,93,102,172,83,79,112,R
1513703122.7624552,0316,8,46,226,101,184,126,169,82,73,R
1513702211.7442348,02A0,8,172,184,81,35,169,87,127,95,R
1513702624.552491,0260,8,91,203,152,254,251,226,222,141,R
1513704302.7860558,0316,8,234,202,214,254,254,243,231,246,T
1513702399.547991,02A0,8,137,209,115,100,134,116,220,160,R
1513701502.3300467,02A0,8,190,231,189,45,56,221,172,201,R
1513702365.5473108,02A0,8,219,247,195,195,215,252,56,63,R
1513703908.4781697,018F,8,113,236,212,206,230,118,241,220,R
1513702214.444289,0316,8,176,211,95,127,111,169,10,61,R
1513704735.6947138,08FA,8,220,79,156,23,203,34,200,13,T
1513704191.8838377,0316,8,219,208,218,249,210,212,224,241,T
1513704579.0915818,0872,8,216,16,241,37,33,198,174,106,T
1513702403.848077,02A0,8,75,125,59,23,103,131,20,183,R
1513703177.4635494,02A0,8,85,142,180,83,137,239,99,47,R
1513702952.0590413,0316,8,13,100,191,62,218,179,132,64,R
1513703843.4768696,018F,8,150,234,80,166,24,239,12,76,R
1513702730.354607,0329,8,204,172,23,213,0,3,108,211,R
1513703218.3643672,0260,8,52,233,143,60,39,79,72,55,R
1513701438.3287666,02A0,8,35,183,148,224,62,129,126,201,R
1513701640.6328127,0316,8,233,55,161,66,20,38,164,41,R
1513700904.6180923,018F,8,200,254,130,26,90,201,79,151,R
1513702193.143863,0329,8,77,121,222,51,188,250,229,114,R
1513702337.2467449,0316,8,32,53,196,100,28,155,138,170,R
1513704013.5802717,0000,8,0,0,0,0,0,0,0,0,T
1513701113.0222604,02A0,8,117,235,94,46,228,160,83,153,R
1513701611.9322386,0316,8,0,134,79,215,127,3,15,198,R
1513700600.2120042,0316,8,93,132,122,195,243,123,108,71,R
1513701577.9315586,018F,8,111,62,210,201,136,86,29,85,R
1513701153.5230706,018F,8,174,214,171,251,115,107,189,250,R
1513700135.1027021,0316,8,148,171,123,18,198,101,135,76,R
1513700456.209124,0316,8,105,81,85,217,13,183,164,48,R
1513703237.5647514,0316,8,85,144,218,235,12,138,26,49,R
1513701940.0388007,018F,8,86,170,135,0,44,91,202,72,R
1513704951.599032,0000,8,0,0,0,0,0,0,0,0,T
1513700569.1113822,0316,8,16,2,9,190,62,88,189,84,R
1513701380.1276026,0260,8,100,112,111,191,211,180,49,28,R
1513700117.00234,0329,8,41,134,41,163,104,26,57,45,R
1513703694.2738855,018F,8,184,227,210,191,243,202,238,162,R
1513703457.5691514,0316,8,243,170,159,84,183,17,27,93,R
1513702981.3596272,0316,8,224,236,160,115,130,74,139,104,R
1513702183.243665,0329,8,191,10,90,92,64,149,252,40,R
1513701103.9220784,018F,8,234,113,170,205,12,0,159,88,R
1513704370.7874157,0998,8,72,182,155,83,88,144,92,171,T
1513701370.9274185,018F,8,80,19,158,30,185,230,84,134,R
1513703455.3691075,0260,8,157,21,152,225,30,138,48,103,R
1513701951.6390328,0329,8,125,34,155,82,18,6,176,82,R
1513704166.3833277,0930,8,45,62,91,216,35,60,142,181,T
1513700763.6152723,0316,8,196,160,175,132,87,7,146,179,R
1513701179.5235906,018F,8,137,114,149,232,85,27,47,187,R
1513703062.7612553,0329,8,226,105,25,72,252,191,45,221,R
1513701997.9399588,0329,8,220,10,215,37,118,186,172,43,R
1513701778.0355606,02A0,8,63,59,215,41,165,188,223,49,R
1513701391.7278345,0316,8,17,111,60,196,161,81,181,249,R
1513703322.5664513,0260,8,209,104,136,159,51,222,104,189,R
1513702430.048601,018F,8,47,17,152,88,26,197,84,45,R
1513703480.1696033,018F,8,96,117,213,117,47,135,216,55,R
1513700681.4136283,0260,8,216,59,169,188,31,52,171,138,R
1513702143.2428648,0260,8,148,250,248,188,17,230,216,19,R
1513704346.8869379,0000,8,0,0,0,0,0,0,0,0,T
1513700947.2189443,0329,8,86,135,68,185,220,170,61,120,R
1513702507.250145,018F,8,162,125,23,13,81,233,177,195,R
1513704952.599052,0316,8,213,209,216,247,226,226,239,212,T
1513702105.7421148,0329,8,169,129,40,224,41,133,153,217,R
1513701031.6206324,02A0,8,136,83,58,230,218,66,151,14,R
1513703720.2744055,0260,8,86,1,9,228,215,47,74,155,R
1513701518.9303787,0316,8,38,167,38,154,107,66,99,228,R
1513703450.4690094,0316,8,61,54,10,239,52,254,77,64,R
1513702929.3585873,018F,8,223,13,28,100,202,95,131,77,R
1513703907.1781435,0316,8,122,21,152,204,23,9,103,110,R
1513700026.300526,0260,8,87,40,144,75,120,45,159,206,R
1513700085.201704,0329,8,102,23,148,137,109,77,100,145,R
1513704434.8886979,0316,8,239,237,206,226,238,206,233,233,T
1513700638.8127763,0329,8,54,12,161,215,17,67,99,199,R
1513700242.304846,0260,8,80,2,97,39,88,124,193,161,R
1513704837.99676,0C25,8,198,6,219,231,191,197,141,171,T
1513700252.805056,018F,8,36,48,66,18,128,28,86,32,R
1513703164.6632934,0329,8,111,127,91,102,233,35,110,212,R
1513701631.7326345,0329,8,126,31,51,205,116,32,234,196,R
1513700033.50067,02A0,8,7,149,43,185,35,196,76,220,R
1513701897.5379508,02A0,8,185,183,126,48,25,107,42,213,R
1513702778.955579,018F,8,174,120,39,63,152,14,52,166,R
1513703842.9768596,018F,8,155,7,148,10,206,101,41,53,R
1513702155.8431168,02A0,8,104,229,100,130,74,180,46,231,R
1513701862.0372407,0316,8,31,231,43,73,204,145,153,234,R
1513701841.8368368,02A0,8,19,145,91,122,110,37,165,249,R
1513702485.649713,0260,8,211,231,46,114,91,170,237,11,R
1513703993.1798637,018F,8,74,126,126,71,17,132,149,4,R
1513702037.440749,0329,8,26,162,182,16,6,188,64,14,R
1513704682.2936459,0213,8,20,237,61,168,125,7,89,48,T
1513703282.1656432,02A0,8,31,71,157,172,168,155,118,18,R
1513702154.4430888,0329,8,30,209,33,181,75,254,87,167,R
1513701359.8271966,0260,8,254,237,22,143,31,65,103,69,R
1513703879.6775935,0329,8,177,248,4,153,118,196,128,123,R
1513704260.7852156,0316,8,251,238,249,231,222,244,236,249,T
1513701115.0223005,0329,8,126,248,141,7,234,216,14,172,R
1513704350.9870198,0316,8,203,228,247,253,227,241,205,236,T
1513702768.055361,02A0,8,237,156,99,49,187,2,126,116,R
1513702792.5558512,0329,8,230,50,208,163,94,203,147,168,R
1513702315.046301,0329,8,181,177,169,9,115,129,180,81,R
1513700885.1177022,0260,8,150,24,224,240,173,171,193,117,R
1513702277.445549,02A0,8,34,232,104,199,170,192,170,65,R
1513700645.9129183,0329,8,221,66,93,92,128,253,79,41,R
1513702335.946719,0260,8,79,10,45,195,45,191,43,109,R
1513702561.651233,0260,8,4,202,69,199,166,173,81,20,R
1513701672.0334406,0316,8,109,14,234,227,205,93,189,185,R
1513700741.3148263,0316,8,252,243,139,228,100,54,163,249,R
1513704981.699634,0EE8,8,181,217,160,137,183,190,69,43,T
1513703058.1611633,0260,8,71,115,17,185,53,62,10,87,R
1513704951.199024,0000,8,0,0,0,0,0,0,0,0,T
1513704055.5811117,0000,8,0,0,0,0,0,0,0,0,T
1513702087.9417589,0316,8,148,109,7,135,145,239,16,38,R
1513700602.4120483,0260,8,1,196,7,50,116,221,111,18,R
1513704454.8890977,0316,8,234,226,217,212,230,216,209,207,T
1513703518.7703755,0260,8,55,66,245,120,139,154,15,135,R
1513702630.752615,0260,8,150,138,119,39,6,127,246,227,R
1513701726.4345286,0260,8,90,194,62,147,218,119,65,76,R
1513703409.2681854,0316,8,41,62,114,137,64,147,130,216,R
1513702671.2534251,0329,8,99,13,211,220,6,2,73,180,R
1513703064.9612992,0260,8,43,96,50,188,250,92,54,62,R
1513701836.3367267,0329,8,74,20,40,11,177,181,184,13,R
1513703620.7724154,0260,8,193,5,57,47,201,181,190,199,R
1513703927.3785477,0316,8,202,51,213,46,212,133,113,20,R
1513704150.5830116,0AD9,8,164,201,148,23,132,228,188,80,T
1513701416.8283365,018F,8,159,10,209,180,156,66,241,131,R
1513701024.5204904,02A0,8,231,7,160,32,195,17,63,60,R
1513702487.849757,02A0,8,94,204,192,53,82,56,60,217,R
1513703876.0775216,0260,8,232,187,116,127,201,47,7,10,R
1513704232.9846597,0316,8,250,226,209,201,223,235,252,229,T
1513700212.104242,0329,8,172,7,85,116,28,1,232,112,R
1513700461.909238,0316,8,174,21,218,60,125,43,101,19,R
1513703784.9756994,02A0,8,178,28,206,115,2,92,114,98,R
1513704205.9841197,0316,8,224,226,238,235,250,213,203,232,T
1513704563.5912719,04FA,8,147,98,183,41,144,210,113,213,T
1513703981.1796236,02A0,8,158,131,81,182,182,166,44,74,R
1513704275.6855137,0F6C,8,198,39,195,127,130,33,9,111,T
1513703892.3778477,0316,8,131,157,248,50,251,136,86,127,R
1513703587.4717495,0316,8,50,163,231,9,191,81,102,222,R
1513703230.0646012,018F,8,50,237,60,32,207,210,77,4,R
1513700594.6118922,0329,8,158,243,42,199,120,180,132,129,R
1513702555.551111,0329,8,57,11,156,229,226,31,176,8,R
1513700498.4099681,0316,8,129,63,251,179,192,10,133,95,R
1513702602.452049,02A0,8,192,125,58,64,127,238,28,43,R
1513704724.49449,0316,8,211,221,200,248,243,237,204,249,T
1513701964.1392827,0316,8,99,243,53,59,238,244,131,53,R
1513702033.7406747,0316,8,215,86,64,205,82,37,96,100,R
1513701867.9373589,0329,8,68,158,106,173,130,17,182,110,R
1513700899.8179963,0260,8,19,159,77,23,45,17,110,245,R
1513700941.4188285,02A0,8,239,203,151,183,90,239,182,53,R
1513700771.4154284,0260,8,113,97,195,44,112,136,178,13,R
1513704909.198184,0316,8,210,233,237,252,215,248,246,209,T
1513700284.1056821,0316,8,127,33,146,38,209,12,132,49,R
1513700693.2138643,0260,8,173,39,58,44,41,118,235,148,R
1513703019.7603953,0329,8,217,131,81,174,190,178,138,99,R
1513700952.6190524,02A0,8,85,192,108,113,79,65,168,154,R
1513703042.3608472,0316,8,37,111,21,148,94,212,69,44,R
1513701837.9367588,0316,8,87,29,143,187,138,124,102,27,R
1513701430.5286105,0329,8,119,71,98,150,207,99,200,38,R
1513702307.3461468,018F,8,226,210,13,216,243,13,110,53,R
1513704992.599852,0316,8,224,230,203,202,218,240,220,228,T
1513700819.1163824,0260,8,77,61,162,39,178,234,123,59,R
1513703371.1674232,02A0,8,89,81,30,5,72,148,231,164,R
1513700336.6067321,02A0,8,201,62,86,131,175,51,37,221,R
1513704862.0972419,0CA6,8,73,240,163,158,213,105,125,228,T
1513701800.3360066,0329,8,237,0,1,218,203,69,193,36,R
1513704841.296826,0316,8,236,221,210,251,213,239,220,206,T
1513701172.8234565,0316,8,158,57,163,246,217,11,120,162,R
1513703632.7726555,0260,8,47,242,136,172,62,147,170,165,R
1513704879.197584,0316,8,223,220,224,253,249,224,204,250,T
1513701982.2396448,0329,8,60,215,69,173,136,194,99,22,R
1513704067.6813536,07E4,8,235,57,99,236,155,116,9,100,T
1513704234.4846897,0000,8,0,0,0,0,0,0,0,0,T
1513703293.1658633,02A0,8,111,210,32,2,208,113,113,50,R
1513701662.5332506,0316,8,89,244,169,192,143,164,51,241,R
1513702207.9441588,018F,8,98,177,140,65,163,149,126,83,R
1513703457.0691414,0329,8,95,151,20,206,75,31,18,107,R
1513700595.6119123,02A0,8,151,79,141,111,250,97,87,238,R
1513701718.2343647,02A0,8,220,232,204,215,127,129,130,142,R
1513702871.657433,0260,8,187,18,189,157,15,145,30,162,R
1513702119.742395,018F,8,70,119,106,87,249,12,232,218,R
1513700736.9147382,0316,8,44,88,185,2,139,218,144,117,R
1513702157.543151,0316,8,207,223,130,155,192,88,158,174,R
1513703833.7766755,02A0,8,56,149,207,138,65,43,97,142,R
1513702665.253305,018F,8,181,164,124,63,54,111,66,248,R
1513702476.249525,0316,8,82,39,112,153,146,116,201,248,R
1513703294.2658854,018F,8,96,242,236,47,222,120,239,189,R
1513704561.4912298,00B6,8,225,3,71,139,144,39,31,80,T
1513700534.4106882,02A0,8,248,62,3,15,178,73,111,100,R
1513704077.2815456,0316,8,212,252,215,238,228,213,239,221,T
1513702468.049361,0260,8,180,137,244,156,246,117,175,77,R
1513701450.4290085,0329,8,25,172,54,110,179,136,252,206,R
1513703919.4783895,0329,8,253,155,134,159,244,174,10,154,R
1513704048.8809776,0000,8,0,0,0,0,0,0,0,0,T
1513704545.2909057,0000,8,0,0,0,0,0,0,0,0,T
1513701415.8283165,02A0,8,102,250,239,7,200,199,37,32,R
1513702883.057661,0260,8,43,226,210,27,42,42,210,59,R
1513700462.809256,0316,8,51,62,247,209,140,92,106,108,R
1513704749.8949978,0D15,8,6,253,137,58,56,213,92,254,T
1513701341.6268325,0329,8,240,58,78,29,3,33,136,59,R
1513701051.9210384,0329,8,111,220,226,252,160,223,212,137,R
1513704247.3849478,0316,8,235,221,214,247,223,208,227,213,T
1513701258.5251706,02A0,8,15,131,48,37,235,134,182,13,R
1513704512.7902558,0000,8,0,0,0,0,0,0,0,0,T
1513702094.3418868,0260,8,217,44,159,244,179,79,152,215,R
1513704073.5814717,0000,8,0,0,0,0,0,0,0,0,T
1513703699.5739915,018F,8,13,153,54,211,205,100,230,245,R
1513704470.4894097,0316,8,228,233,221,207,216,209,252,254,T
1513701213.2242644,0260,8,77,118,6,194,52,40,3,1,R
1513704933.4986699,0000,8,0,0,0,0,0,0,0,0,T
1513702368.147363,018F,8,130,200,244,249,151,201,36,24,R
1513704196.7839358,0000,8,0,0,0,0,0,0,0,0,T
1513702133.6426728,02A0,8,26,218,157,118,0,217,98,59,R
1513704208.5841718,0000,8,0,0,0,0,0,0,0,0,T
1513700115.102302,018F,8,178,38,3,125,2,247,63,28,R
1513700110.402208,0329,8,229,236,54,211,179,171,108,97,R
1513703304.6660933,0329,8,132,136,175,149,14,113,168,84,R
1513704794.2958858,014A,8,82,163,94,157,176,34,42,171,T
1513703509.8701973,0316,8,218,189,124,115,11,42,109,219,R
1513704908.698174,0000,8,0,0,0,0,0,0,0,0,T
1513702349.746995,02A0,8,174,245,241,50,55,108,28,35,R
1513704026.5805316,042E,8,237,99,98,132,30,113,10,31,T
1513701056.8211365,018F,8,25,167,109,182,111,158,210,125,R
1513700888.0177603,0329,8,208,33,241,182,206,203,143,207,R
1513702827.756555,0329,8,114,15,145,112,223,254,100,140,R
1513700431.2086241,02A0,8,30,53,62,0,238,179,227,184,R
1513700743.9148784,0260,8,219,245,149,143,237,105,117,231,R
1513704753.1950638,0EF0,8,202,245,4,15,75,193,31,126,T
1513702430.648613,0316,8,106,177,81,128,67,157,229,141,R
1513700433.50867,0316,8,33,13,195,156,124,78,254,144,R
1513702382.247645,0329,8,195,229,57,168,219,27,91,55,R
1513702150.443009,0260,8,164,169,155,196,127,182,68,72,R
1513704732.694654,0000,8,0,0,0,0,0,0,0,0,T
1513704265.8853178,0316,8,204,243,234,226,208,243,212,215,T
1513704803.696074,0316,8,246,254,223,213,235,211,223,247,T
1513704844.896898,0000,8,0,0,0,0,0,0,0,0,T
1513702138.9427788,0329,8,213,40,199,159,79,141,175,172,R
1513701737.4347486,0329,8,92,172,82,88,211,238,229,173,R
1513703349.5669913,018F,8,197,223,82,158,17,66,228,216,R
1513700622.1124423,02A0,8,215,224,224,189,15,86,173,202,R
1513702049.4409888,0316,8,148,70,196,55,199,150,32,192,R
1513701124.3224864,0260,8,209,201,14,113,87,174,183,242,R
1513703612.2722454,0260,8,53,187,59,217,91,33,152,112,R
1513703207.4641492,018F,8,81,49,225,61,139,88,198,239,R
1513703304.2660854,0260,8,108,192,89,37,114,182,248,168,R
1513703174.1634834,018F,8,78,16,231,64,25,175,210,218,R
1513702670.053401,018F,8,103,117,237,175,49,30,193,48,R
1513702158.543171,018F,8,183,177,96,247,234,196,127,11,R
1513704718.794376,0316,8,241,226,241,233,242,217,223,249,T
1513700288.705774,0329,8,220,123,89,231,66,1,152,146,R
1513702381.047621,0316,8,93,195,68,148,215,100,36,244,R
1513703149.0629814,0316,8,37,94,31,250,70,187,208,162,R
1513702679.453589,0260,8,245,139,114,250,42,219,152,28,R
1513704856.7971358,0000,8,0,0,0,0,0,0,0,0,T
1513700484.3096862,0260,8,112,226,64,162,163,165,38,246,R
1513700502.5100503,0260,8,67,126,241,230,202,239,47,66,R
1513704612.9922597,05C2,8,163,137,147,226,34,238,171,37,T
1513700874.6174924,0316,8,6,62,174,43,250,176,78,206,R
1513702905.2581053,0329,8,22,122,51,143,127,217,20,12,R
1513702464.749295,0329,8,153,121,240,50,86,130,112,145,R
1513703411.9682393,0329,8,21,242,212,122,145,75,126,25,R
1513703664.8732975,018F,8,250,195,222,151,232,93,107,22,R
1513704935.8987179,05EA,8,160,46,96,62,136,160,57,248,T
1513703007.3601472,02A0,8,123,3,95,186,116,13,250,224,R
1513701358.8271766,02A0,8,254,15,111,252,3,2,107,16,R
1513702131.2426248,018F,8,215,142,235,249,161,101,203,59,R
1513700305.706114,0329,8,179,45,152,233,22,161,194,93,R
1513702306.646133,0260,8,68,81,50,45,133,104,58,124,R
1513702920.3584073,0329,8,164,2,144,246,75,179,249,40,R
1513703241.4648292,02A0,8,165,5,154,247,113,69,149,17,R
1513700896.9179385,018F,8,41,32,24,117,229,77,246,8,R
1513700544.710894,0260,8,128,190,6,123,57,85,177,33,R
1513701789.9357986,018F,8,134,115,39,88,100,98,173,26,R
1513700434.00868,0260,8,45,213,11,127,29,93,223,59,R
1513703132.1626432,0260,8,236,194,71,149,2,133,178,192,R
1513700061.00122,018F,8,201,31,186,161,254,253,8,208,R
1513701000.1200025,02A0,8,106,158,201,176,168,233,135,157,R
1513702601.7520351,02A0,8,74,250,245,155,144,139,196,166,R
1513702165.3433068,0260,8,62,76,97,12,243,219,70,96,R
1513703616.9723394,0329,8,157,121,52,128,28,158,234,225,R
1513700998.2199645,018F,8,63,252,10,87,210,3,130,14,R
1513703065.0613012,018F,8,172,81,121,88,147,18,3,132,R
1513704761.49523,0000,8,0,0,0,0,0,0,0,0,T
1513701157.0231404,0329,8,173,23,1,186,163,243,44,239,R
1513700189.1037822,0316,8,154,47,87,61,43,146,186,135,R
1513700977.9195583,0329,8,43,79,109,23,173,16,4,37,R
1513702774.8554971,0316,8,206,51,38,139,71,26,156,214,R
1513702982.8596573,02A0,8,121,24,52,244,237,114,102,141,R
1513701230.1246026,018F,8,250,248,191,211,63,124,36,78,R
1513703508.6701734,0329,8,70,139,139,63,25,115,154,119,R
1513703316.6663334,02A0,8,11,190,240,92,214,160,15,26,R
1513704411.7882357,0000,8,0,0,0,0,0,0,0,0,T
1513702607.552151,0260,8,183,47,254,91,8,83,224,184,R
1513701422.1284425,02A0,8,161,55,204,182,171,159,123,213,R
1513700732.2146442,018F,8,242,166,231,180,222,190,18,32,R
1513701678.4335687,0316,8,28,73,117,221,149,185,222,41,R
1513702680.953619,02A0,8,57,218,182,244,233,86,67,147,R
1513703053.9610791,0329,8,156,79,174,87,236,184,50,33,R
1513700124.802496,02A0,8,136,231,241,214,127,177,76,187,R
1513704438.3887677,0316,8,235,226,211,212,232,208,233,229,T
1513704744.5948918,0190,8,11,170,62,40,178,3,53,245,T
1513703903.7780755,0329,8,247,150,36,159,193,224,39,106,R
1513700602.5120502,0316,8,241,213,199,164,139,113,196,63,R
1513701912.6382527,018F,8,117,224,173,245,12,245,28,129,R
1513702775.0555012,0329,8,159,118,118,109,51,205,90,171,R
1513704597.791956,0316,8,216,219,236,243,229,235,253,222,T
1513701252.5250504,02A0,8,167,205,218,25,83,226,74,89,R
1513702604.952099,0260,8,138,84,205,81,250,124,87,147,R
1513703488.9697795,0260,8,166,238,21,187,235,113,122,6,R
1513700398.1079621,0316,8,224,61,202,230,135,50,56,131,R
1513704601.592032,0000,8,0,0,0,0,0,0,0,0,T
1513700135.302706,0316,8,102,210,69,106,156,106,102,193,R
1513700330.306606,02A0,8,248,222,101,155,130,5,172,22,R
1513701041.2208245,0329,8,55,66,88,159,96,209,108,227,R
1513700748.3149662,0316,8,246,86,232,32,141,190,55,189,R
1513703550.6710134,0329,8,222,44,163,79,186,78,46,153,R
1513704956.49913,0544,8,79,188,152,52,70,143,149,101,T
1513702257.845157,02A0,8,8,82,2,31,53,214,210,75,R
1513704630.6926138,0316,8,220,236,227,208,246,222,203,208,T
1513703309.1661832,0260,8,88,208,179,166,71,63,21,105,R
1513702160.1432028,0260,8,85,247,243,97,228,41,103,184,R
1513703364.2672853,018F,8,29,151,62,19,161,251,132,122,R
1513702852.757055,0260,8,190,140,47,124,168,205,158,208,R
1513701198.6239724,02A0,8,91,96,169,2,40,48,82,81,R
1513701474.5294905,0260,8,13,128,56,83,13,50,91,102,R
1513703588.3717675,02A0,8,31,169,53,207,33,193,112,153,R
1513701398.2279646,0260,8,120,196,90,29,171,105,226,207,R
1513704265.0853016,08B2,8,168,53,49,126,201,132,169,30,T
1513703377.9675593,0316,8,70,63,185,189,77,196,42,133,R
1513700973.4194684,0260,8,154,167,250,134,24,176,103,163,R
1513702786.8557372,018F,8,63,70,237,226,145,53,188,229,R
1513700567.5113502,018F,8,117,140,235,216,22,35,190,251,R
1513700302.306046,0316,8,151,212,247,233,94,110,185,104,R
1513702300.646013,0260,8,149,146,148,26,243,126,148,79,R
1513702136.9427388,0316,8,164,69,103,240,107,113,232,120,R
1513700721.7144344,0316,8,89,242,243,174,232,212,59,51,R
1513702443.448869,0316,8,228,56,146,82,165,127,227,65,R
1513702427.448549,0316,8,86,78,117,113,83,100,201,70,R
1513700530.9106183,0316,8,172,89,48,110,1,5,28,153,R
1513702983.0596611,0260,8,67,47,3,136,37,185,196,12,R
1513702436.148723,0260,8,224,119,28,250,44,251,142,2,R
1513702034.040681,018F,8,172,34,123,223,61,205,92,184,R
1513702364.747295,018F,8,181,238,174,216,61,76,77,202,R
1513703867.0773416,0329,8,192,168,155,197,133,119,87,161,R
1513701840.2368047,0329,8,86,110,219,101,73,217,190,86,R
1513703861.5772316,02A0,8,6,218,130,17,107,117,165,55,R
1513700177.50355,0329,8,236,106,125,48,20,14,13,41,R
1513700701.3140264,0316,8,26,188,204,233,102,177,219,81,R
1513703918.6783736,0316,8,249,203,160,36,85,165,233,218,R
1513703350.4670093,0316,8,8,168,164,130,56,104,125,245,R
1513703063.7612753,0316,8,188,168,95,84,247,182,0,180,R
1513701010.8202164,0329,8,23,150,46,134,254,247,252,158,R
